Regions;Year;Technology;Electricity Installed Capacity (MW);log_expol;area_potential;tech_potential
BEL;2004;Solar photovoltaic;1.0;;41646.60183553597;37690.174661160054
BEL;2005;Onshore wind energy;167.0;;20089.570893264998;18281.509512871147
BEL;2005;Solar photovoltaic;2.0;;41646.60183553597;37898.407670337736
BEL;2006;Onshore wind energy;212.0;;20089.570893264998;18381.957367337473
BEL;2006;Solar photovoltaic;2.0;;41646.60183553597;38106.64067951541
BEL;2007;Onshore wind energy;276.0;;20089.570893264998;18482.405221803798
BEL;2007;Solar photovoltaic;20.0;;41646.60183553597;38314.87368869309
BEL;2008;Onshore wind energy;324.0;;20089.570893264998;18582.853076270123
BEL;2008;Solar photovoltaic;62.0;;41646.60183553597;38523.106697870775
BEL;2009;Offshore wind energy;31.5;;5691.991555094681;5293.552146238053
BEL;2009;Onshore wind energy;576.5;;20089.570893264998;18683.30093073645
BEL;2009;Solar photovoltaic;386.0;;41646.60183553597;38731.33970704845
BEL;2010;Offshore wind energy;196.5;;5691.991555094681;5322.012104013526
BEL;2010;Onshore wind energy;715.5;;20089.570893264998;18783.748785202773
BEL;2010;Solar photovoltaic;1006.6;;41646.60183553597;38939.57271622613
BEL;2011;Offshore wind energy;196.5;;5691.991555094681;5350.472061789
BEL;2011;Onshore wind energy;872.5;;20089.570893264998;18884.1966396691
BEL;2011;Solar photovoltaic;1978.6;;41646.60183553597;39147.805725403814
BEL;2012;Offshore wind energy;381.0;;5691.991555094681;5378.932019564473
BEL;2012;Onshore wind energy;985.9;;20089.570893264998;18984.644494135424
BEL;2012;Solar photovoltaic;2646.6;;41646.60183553597;39356.03873458149
BEL;2013;Offshore wind energy;707.7;;5691.991555094681;5407.391977339947
BEL;2013;Onshore wind energy;1061.3;;20089.570893264998;19085.09234860175
BEL;2013;Solar photovoltaic;2901.6;;41646.60183553597;39564.27174375917
BEL;2014;Offshore wind energy;707.7;;5691.991555094681;5435.85193511542
BEL;2014;Onshore wind energy;1225.0;;20089.570893264998;19185.540203068074
BEL;2014;Solar photovoltaic;3015.0;;41646.60183553597;39772.50475293685
BEL;2015;Offshore wind energy;712.0;;5691.991555094681;5464.311892890893
BEL;2015;Onshore wind energy;1469.3;;20089.570893264998;19285.9880575344
BEL;2015;Solar photovoltaic;3131.6;;41646.60183553597;39980.73776211453
BEL;2016;Offshore wind energy;712.2;;5691.991555094681;5492.771850666367
BEL;2016;Onshore wind energy;1621.6;;20089.570893264998;19386.43591200072
BEL;2016;Solar photovoltaic;3328.8;;41646.60183553597;40188.97077129221
BEL;2017;Offshore wind energy;877.2;;5691.991555094681;5521.23180844184
BEL;2017;Onshore wind energy;1902.2;;20089.570893264998;19486.883766467046
BEL;2017;Solar photovoltaic;3620.6;;41646.60183553597;40397.20378046989
BEL;2018;Offshore wind energy;1185.9;;5691.991555094681;5549.691766217314
BEL;2018;Onshore wind energy;2119.0;;20089.570893264998;19587.33162093337
BEL;2018;Solar photovoltaic;4000.0;;41646.60183553597;40605.436789647574
BEL;2019;Offshore wind energy;1555.5;;5691.991555094681;5578.151723992787
BEL;2019;Onshore wind energy;2308.0;;20089.570893264998;19687.779475399697
BEL;2019;Solar photovoltaic;4636.6;;41646.60183553597;40813.66979882525
BEL;2020;Offshore wind energy;2261.8;;5691.991555094681;5606.6116817682605
BEL;2020;Onshore wind energy;2410.9;;20089.570893264998;19788.227329866022
BEL;2020;Solar photovoltaic;5572.8;;41646.60183553597;41021.90280800293
BEL;2021;Offshore wind energy;2261.8;;5691.991555094681;5635.071639543734
BEL;2021;Onshore wind energy;2686.6;;20089.570893264998;19888.675184332347
BEL;2021;Solar photovoltaic;6012.4;;41646.60183553597;41230.13581718061
BEL;2022;Offshore wind energy;2261.8;;5691.991555094681;5663.531597319207
BEL;2022;Onshore wind energy;3041.6;;20089.570893264998;19989.123038798672
BEL;2022;Solar photovoltaic;6756.1;;41646.60183553597;41438.36882635829
BEL;2023;Offshore wind energy;2261.8;2642.3414830181505;5691.991555094681;5691.991555094681
BEL;2023;Onshore wind energy;3241.75;3482.7654452075108;20089.570893264998;20089.570893264998
BEL;2023;Solar photovoltaic;8549.1;8268.459777353397;41646.60183553597;41646.60183553597
BEL;2024;Offshore wind energy;;2991.167231151619;5691.991555094681;5720.451512870154
BEL;2024;Onshore wind energy;;3916.390453503201;20089.570893264998;20190.018747731323
BEL;2024;Solar photovoltaic;;9440.488100255838;41646.60183553597;41854.83484471365
BEL;2025;Offshore wind energy;;3349.6410149188173;5691.991555094681;5748.911470645628
BEL;2025;Onshore wind energy;;4392.602303066577;20089.570893264998;20290.466602197648
BEL;2025;Solar photovoltaic;;10736.249939804224;41646.60183553597;42063.06785389133
BEL;2026;Offshore wind energy;;3710.0871377230455;5691.991555094681;5777.371428421101
BEL;2026;Onshore wind energy;;4912.750559140646;20089.570893264998;20390.914456663973
BEL;2026;Solar photovoltaic;;12156.994642930604;41646.60183553597;42271.30086306901
BEL;2027;Offshore wind energy;;4064.660327371895;5691.991555094681;5805.831386196574
BEL;2027;Onshore wind energy;;5477.5290808126165;20089.570893264998;20491.3623111303
BEL;2027;Solar photovoltaic;;13700.703450848363;41646.60183553597;42479.53387224669
BEL;2028;Offshore wind energy;;4406.016232413194;5691.991555094681;5834.291343972048
BEL;2028;Onshore wind energy;;6086.831584313938;20089.570893264998;20591.810165596624
BEL;2028;Solar photovoltaic;;15361.566168416106;41646.60183553597;42687.766881424366
BEL;2029;Offshore wind energy;;4727.893566357606;5691.991555094681;5862.751301747521
BEL;2029;Onshore wind energy;;6739.619102372365;20089.570893264998;20692.25802006295
BEL;2029;Solar photovoltaic;;17129.629981786486;41646.60183553597;42895.99989060205
BEL;2030;Offshore wind energy;;5025.515156462756;5691.991555094681;5891.211259522995
BEL;2030;Onshore wind energy;;7433.812321491168;20089.570893264998;20792.705874529274
BEL;2030;Solar photovoltaic;;18990.698973227016;41646.60183553597;43104.23289977973
BEL;2031;Offshore wind energy;;5295.764697156939;5691.991555094681;5919.671217298468
BEL;2031;Onshore wind energy;;8166.222630895637;20089.570893264998;20893.153728995596
BEL;2031;Solar photovoltaic;;20926.546449620797;41646.60183553597;43312.46590895741
BEL;2032;Offshore wind energy;;5537.149642645794;5691.991555094681;5948.131175073941
BEL;2032;Onshore wind energy;;8932.534934098436;20089.570893264998;20993.60158346192
BEL;2032;Solar photovoltaic;;22915.469747061165;41646.60183553597;43520.69891813509
BEL;2033;Offshore wind energy;;5749.600614367754;5691.991555094681;5976.591132849415
BEL;2033;Onshore wind energy;;9727.35249712049;20089.570893264998;21094.049437928246
BEL;2033;Solar photovoltaic;;24933.17205515161;41646.60183553597;43728.93192731277
BEL;2034;Offshore wind energy;;5934.17540453034;5691.991555094681;6005.051090624888
BEL;2034;Onshore wind energy;;10544.30928675948;20089.570893264998;21194.49729239457
BEL;2034;Solar photovoltaic;;26953.90591276931;41646.60183553597;43937.16493649045
BEL;2035;Offshore wind energy;;6033.511048400362;5691.991555094681;6033.511048400362
BEL;2035;Onshore wind energy;;11376.248760403876;20089.570893264998;21294.945146860897
BEL;2035;Solar photovoltaic;;28951.769246894455;41646.60183553597;44145.397945668126
BEL;2036;Offshore wind energy;;6061.971006175835;5691.991555094681;6061.971006175835
BEL;2036;Onshore wind energy;;12215.460721190448;20089.570893264998;21395.393001327222
BEL;2036;Solar photovoltaic;;30902.017925244236;41646.60183553597;44353.63095484581
BEL;2037;Offshore wind energy;;6090.4309639513085;5691.991555094681;6090.4309639513085
BEL;2037;Onshore wind energy;;13053.960799782517;20089.570893264998;21495.840855793547
BEL;2037;Solar photovoltaic;;32782.25582443007;41646.60183553597;44561.86396402349
BEL;2038;Offshore wind energy;;6118.890921726782;5691.991555094681;6118.890921726782
BEL;2038;Onshore wind energy;;13883.791621500932;20089.570893264998;21596.288710259872
BEL;2038;Solar photovoltaic;;34573.385174551004;41646.60183553597;44770.096973201165
BEL;2039;Offshore wind energy;;6147.350879502255;5691.991555094681;6147.350879502255
BEL;2039;Onshore wind energy;;14697.321821684049;20089.570893264998;21696.736564726198
BEL;2039;Solar photovoltaic;;36260.24067409604;41646.60183553597;44978.32998237885
BEL;2040;Offshore wind energy;;6175.810837277729;5691.991555094681;6175.810837277729
BEL;2040;Onshore wind energy;;15487.519362284918;20089.570893264998;21797.184419192523
BEL;2040;Solar photovoltaic;;37831.88036482064;41646.60183553597;45186.56299155653
BEL;2041;Offshore wind energy;;6204.270795053202;5691.991555094681;6204.270795053202
BEL;2041;Onshore wind energy;;16248.179020145879;20089.570893264998;21897.632273658848
BEL;2041;Solar photovoltaic;;39281.553338687845;41646.60183553597;45394.796000734204
BEL;2042;Offshore wind energy;;6232.730752828676;5691.991555094681;6232.730752828676
BEL;2042;Onshore wind energy;;16974.089781858886;20089.570893264998;21998.080128125173
BEL;2042;Solar photovoltaic;;40606.40022464996;41646.60183553597;45603.02900991189
BEL;2043;Offshore wind energy;;6261.190710604149;5691.991555094681;6261.190710604149
BEL;2043;Onshore wind energy;;17661.135077398787;20089.570893264998;22098.5279825915
BEL;2043;Solar photovoltaic;;41806.96261983923;41646.60183553597;45811.26201908957
BEL;2044;Offshore wind energy;;6289.650668379622;5691.991555094681;6289.650668379622
BEL;2044;Onshore wind energy;;18306.326057331775;20089.570893264998;22198.975837057824
BEL;2044;Solar photovoltaic;;42886.58223423065;41646.60183553597;46019.49502826725
BEL;2045;Offshore wind energy;;6318.110626155096;5691.991555094681;6318.110626155096
BEL;2045;Onshore wind energy;;18907.77436114802;20089.570893264998;22299.42369152415
BEL;2045;Solar photovoltaic;;43850.7628287726;41646.60183553597;46227.728037444926
BEL;2046;Offshore wind energy;;6346.570583930569;5691.991555094681;6346.570583930569
BEL;2046;Onshore wind energy;;19464.615296376884;20089.570893264998;22399.87154599047
BEL;2046;Solar photovoltaic;;44706.55284798507;41646.60183553597;46435.96104662261
BEL;2047;Offshore wind energy;;6375.030541706043;5691.991555094681;6375.030541706043
BEL;2047;Onshore wind energy;;19976.894756833557;20089.570893264998;22500.319400456796
BEL;2047;Solar photovoltaic;;45461.98867468109;41646.60183553597;46644.19405580029
BEL;2048;Offshore wind energy;;6403.490499481516;5691.991555094681;6403.490499481516
BEL;2048;Onshore wind energy;;20445.433668206006;20089.570893264998;22600.76725492312
BEL;2048;Solar photovoltaic;;46125.621264762616;41646.60183553597;46852.427064977965
BEL;2049;Offshore wind energy;;6431.9504572569895;5691.991555094681;6431.9504572569895
BEL;2049;Onshore wind energy;;20871.682659248956;20089.570893264998;22701.215109389446
BEL;2049;Solar photovoltaic;;46706.134715974666;41646.60183553597;47060.66007415565
BEL;2050;Offshore wind energy;;6460.410415032463;5691.991555094681;6460.410415032463
BEL;2050;Onshore wind energy;;21257.577549343932;20089.570893264998;22801.66296385577
BEL;2050;Solar photovoltaic;;47212.05494653608;41646.60183553597;47268.89308333333
BEL;2051;Offshore wind energy;;6488.870372807936;5691.991555094681;6488.870372807936
BEL;2051;Onshore wind energy;;21605.403649888558;20089.570893264998;22902.110818322097
BEL;2051;Solar photovoltaic;;47477.126092511004;41646.60183553597;47477.126092511004
BEL;2052;Offshore wind energy;;6517.33033058341;5691.991555094681;6517.33033058341
BEL;2052;Onshore wind energy;;21917.67423867747;20089.570893264998;23002.558672788422
BEL;2052;Solar photovoltaic;;47685.359101688686;41646.60183553597;47685.359101688686
BEL;2053;Offshore wind energy;;6545.790288358883;5691.991555094681;6545.790288358883
BEL;2053;Onshore wind energy;;22197.02619079001;20089.570893264998;23103.006527254747
BEL;2053;Solar photovoltaic;;47893.59211086637;41646.60183553597;47893.59211086637
BEL;2054;Offshore wind energy;;6574.2502461343565;5691.991555094681;6574.2502461343565
BEL;2054;Onshore wind energy;;22446.13380875204;20089.570893264998;23203.454381721072
BEL;2054;Solar photovoltaic;;48101.82512004404;41646.60183553597;48101.82512004404
BEL;2055;Offshore wind energy;;6602.71020390983;5691.991555094681;6602.71020390983
BEL;2055;Onshore wind energy;;22667.640448165177;20089.570893264998;23303.902236187398
BEL;2055;Solar photovoltaic;;48310.058129221725;41646.60183553597;48310.058129221725
BEL;2056;Offshore wind energy;;6631.170161685303;5691.991555094681;6631.170161685303
BEL;2056;Onshore wind energy;;22864.106562010023;20089.570893264998;23404.350090653723
BEL;2056;Solar photovoltaic;;48518.29113839941;41646.60183553597;48518.29113839941
BEL;2057;Offshore wind energy;;6659.630119460777;5691.991555094681;6659.630119460777
BEL;2057;Onshore wind energy;;23037.972219917512;20089.570893264998;23504.797945120048
BEL;2057;Solar photovoltaic;;48726.52414757709;41646.60183553597;48726.52414757709
BEL;2058;Offshore wind energy;;6688.09007723625;5691.991555094681;6688.09007723625
BEL;2058;Onshore wind energy;;23191.5319103819;20089.570893264998;23605.245799586373
BEL;2058;Solar photovoltaic;;48934.757156754764;41646.60183553597;48934.757156754764
BEL;2059;Offshore wind energy;;6716.550035011724;5691.991555094681;6716.550035011724
BEL;2059;Onshore wind energy;;23326.919415532837;20089.570893264998;23705.6936540527
BEL;2059;Solar photovoltaic;;49142.990165932446;41646.60183553597;49142.990165932446
BEL;2060;Offshore wind energy;;6745.009992787196;5691.991555094681;6745.009992787196
BEL;2060;Onshore wind energy;;23446.100681063046;20089.570893264998;23806.141508519024
BEL;2060;Solar photovoltaic;;49351.22317511013;41646.60183553597;49351.22317511013
BGR;2004;Onshore wind energy;1.0;;63074.75038989112;57082.649102851465
BGR;2005;Onshore wind energy;8.0;;63074.75038989112;57398.022854800925
BGR;2006;Onshore wind energy;27.0;;63074.75038989112;57713.39660675038
BGR;2007;Onshore wind energy;30.0;;63074.75038989112;58028.77035869983
BGR;2007;Solar photovoltaic;0.03;;180874.8982980093;166404.90643416854
BGR;2008;Onshore wind energy;114.0;;63074.75038989112;58344.144110649286
BGR;2008;Solar photovoltaic;0.1;;180874.8982980093;167309.2809256586
BGR;2009;Onshore wind energy;333.0;;63074.75038989112;58659.51786259875
BGR;2009;Solar photovoltaic;2.0;;180874.8982980093;168213.65541714864
BGR;2010;Onshore wind energy;488.0;;63074.75038989112;58974.8916145482
BGR;2010;Solar photovoltaic;25.0;;180874.8982980093;169118.02990863868
BGR;2011;Onshore wind energy;541.0;;63074.75038989112;59290.26536649765
BGR;2011;Solar photovoltaic;154.0;;180874.8982980093;170022.40440012875
BGR;2012;Onshore wind energy;677.0;;63074.75038989112;59605.639118447114
BGR;2012;Solar photovoltaic;922.0;;180874.8982980093;170926.7788916188
BGR;2013;Onshore wind energy;683.0;;63074.75038989112;59921.01287039657
BGR;2013;Solar photovoltaic;1039.0;;180874.8982980093;171831.15338310885
BGR;2014;Onshore wind energy;699.0;;63074.75038989112;60236.38662234602
BGR;2014;Solar photovoltaic;1029.0;;180874.8982980093;172735.5278745989
BGR;2015;Onshore wind energy;699.0;;63074.75038989112;60551.76037429548
BGR;2015;Solar photovoltaic;1028.0;;180874.8982980093;173639.90236608894
BGR;2016;Onshore wind energy;699.0;;63074.75038989112;60867.134126244935
BGR;2016;Solar photovoltaic;1030.0;;180874.8982980093;174544.27685757898
BGR;2017;Onshore wind energy;698.39;;63074.75038989112;61182.50787819439
BGR;2017;Solar photovoltaic;1030.701;;180874.8982980093;175448.65134906903
BGR;2018;Onshore wind energy;698.92;;63074.75038989112;61497.88163014385
BGR;2018;Solar photovoltaic;1033.058;;180874.8982980093;176353.02584055907
BGR;2019;Onshore wind energy;703.12;;63074.75038989112;61813.2553820933
BGR;2019;Solar photovoltaic;1044.39;;180874.8982980093;177257.40033204912
BGR;2020;Onshore wind energy;702.8;;63074.75038989112;62128.629134042756
BGR;2020;Solar photovoltaic;1100.211;;180874.8982980093;178161.77482353916
BGR;2021;Onshore wind energy;704.375;;63074.75038989112;62444.00288599221
BGR;2021;Solar photovoltaic;1274.713;;180874.8982980093;179066.1493150292
BGR;2022;Onshore wind energy;702.085;;63074.75038989112;62759.37663794167
BGR;2022;Solar photovoltaic;1737.184;;180874.8982980093;179970.52380651925
BGR;2023;Onshore wind energy;702.085;888.77993626328;63074.75038989112;63074.75038989112
BGR;2023;Solar photovoltaic;2937.184;2314.0669513680114;180874.8982980093;180874.8982980093
BGR;2024;Onshore wind energy;;951.9425181779898;63074.75038989112;63390.12414184058
BGR;2024;Solar photovoltaic;;2691.1826826985225;180874.8982980093;181779.27278949934
BGR;2025;Onshore wind energy;;1019.5331139514419;63074.75038989112;63705.49789379004
BGR;2025;Solar photovoltaic;;3128.8667175729656;180874.8982980093;182683.6472809894
BGR;2026;Onshore wind energy;;1091.8532308206222;63074.75038989112;64020.87164573949
BGR;2026;Solar photovoltaic;;3636.535243606216;180874.8982980093;183588.02177247943
BGR;2027;Onshore wind energy;;1169.223598654762;63074.75038989112;64336.245397688945
BGR;2027;Solar photovoltaic;;4224.959611929195;180874.8982980093;184492.39626396948
